county,precinct,office,district,candidate,party,absentee,mail,not_sure,election_day,votes
Sanpete,SPRING CITY UNINCORPORATED,State Auditor,,RICHARD PROCTOR,CON,0,1,0,7,8
Sanpete,SPRING CITY UNINCORPORATED,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,SPRING CITY UNINCORPORATED,State Treasurer,,CHRISTOPHER STOUT,DEM,1,1,3,15,20
Sanpete,SPRING CITY UNINCORPORATED,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,0,4,4
Sanpete,SPRING CITY UNINCORPORATED,State Treasurer,,RICHARD K. ELLIS,REP,2,14,5,54,75
Sanpete,SPRING CITY UNINCORPORATED,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,SPRING CITY UNINCORPORATED,State Senate,24,RALPH OKERLUND,REP,2,15,6,59,82
Sanpete,SPRING CITY UNINCORPORATED,State Senate,24,TRESTIN MEACHAM,CON,0,0,0,10,10
Sanpete,SPRING CITY UNINCORPORATED,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,SPRING CITY UNINCORPORATED,State House,58,SPENCER J. COX,REP,1,15,7,67,90
Sanpete,SPRING CITY UNINCORPORATED,State House,58,Write-ins,,0,0,1,1,2
Sanpete,SPRING CITY UNINCORPORATED,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,2,14,5,65,86
Sanpete,SPRING CITY UNINCORPORATED,COUNTY COMM A,,Write-ins,,0,0,2,1,3
Sanpete,SPRING CITY UNINCORPORATED,SCHOOL BOARD NSSD1,,LAUREL A. WORKMAN,,2,0,3,40,45
Sanpete,SPRING CITY UNINCORPORATED,SCHOOL BOARD NSSD1,,STACEY GOBLE,,1,10,4,33,48
Sanpete,SPRING CITY UNINCORPORATED,SCHOOL BOARD NSSD1,,Write-ins,,0,0,0,0,0
Sanpete,SPRING CITY UNINCORPORATED,DISTRICT COURT -BAGLEY,,YES,,3,12,5,44,64
Sanpete,SPRING CITY UNINCORPORATED,DISTRICT COURT -BAGLEY,,NO,,0,1,3,25,29
Sanpete,SPRING CITY UNINCORPORATED,AMENDMENT A,,FOR,,2,8,4,34,48
Sanpete,SPRING CITY UNINCORPORATED,AMENDMENT A,,AGAINST,,1,5,4,35,45
Sanpete,SPRING CITY UNINCORPORATED,AMENDMENT B,,FOR,,3,11,9,44,67
Sanpete,SPRING CITY UNINCORPORATED,AMENDMENT B,,AGAINST,,0,3,1,28,32
Sanpete,EPHRAIM 1 MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,0,26,1,228,255
Sanpete,EPHRAIM 1 MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,1,1,17,19
Sanpete,EPHRAIM 1 MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,1,1
Sanpete,EPHRAIM 1 MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,3,3
Sanpete,EPHRAIM 1 MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,EPHRAIM 1 MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,EPHRAIM 1 MUNICIPAL,President,,Registered Voters,,,,,,926
Sanpete,EPHRAIM 1 MUNICIPAL,President,,JILL STEIN,GRE,0,1,0,0,1
Sanpete,EPHRAIM 1 MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,0,2,2
Sanpete,EPHRAIM 1 MUNICIPAL,President,,MITT ROMNEY,REP,2,87,35,543,667
Sanpete,EPHRAIM 1 MUNICIPAL,President,,BARACK OBAMA,DEM,0,11,8,54,73
Sanpete,EPHRAIM 1 MUNICIPAL,President,,GARY JOHNSON,LIB,0,0,0,4,4
Sanpete,EPHRAIM 1 MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,4,4
Sanpete,EPHRAIM 1 MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,1,1
Sanpete,EPHRAIM 1 MUNICIPAL,President,,Write-ins,,0,1,0,10,11
Sanpete,EPHRAIM 1 MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,6,3,26,35
Sanpete,EPHRAIM 1 MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,0,19,8,85,112
Sanpete,EPHRAIM 1 MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,2,74,32,484,592
Sanpete,EPHRAIM 1 MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,0,0,3,3
Sanpete,EPHRAIM 1 MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,0,0,4,4
Sanpete,EPHRAIM 1 MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,2,2
Sanpete,EPHRAIM 1 MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,2,78,32,487,599
Sanpete,EPHRAIM 1 MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,16,9,69,94
Sanpete,EPHRAIM 1 MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,2,0,7,9
Sanpete,EPHRAIM 1 MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,2,1,19,22
Sanpete,EPHRAIM 1 MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,1,0,8,9
Sanpete,EPHRAIM 1 MUNICIPAL,US CONGRESS D2,,Write-ins,,0,0,0,1,1
Sanpete,EPHRAIM 1 MUNICIPAL,Governor ,,PETER S. COOKE,DEM,0,20,7,71,98
Sanpete,EPHRAIM 1 MUNICIPAL,Governor ,,KEN LARSEN,LIB,0,0,0,19,19
Sanpete,EPHRAIM 1 MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,3,3,18,24
Sanpete,EPHRAIM 1 MUNICIPAL,Governor ,,GARY R. HERBERT,REP,2,76,33,494,605
Sanpete,EPHRAIM 1 MUNICIPAL,Governor ,,Write-ins,,0,1,0,1,2
Sanpete,EPHRAIM 1 MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,0,14,10,82,106
Sanpete,EPHRAIM 1 MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,2,76,30,477,585
Sanpete,EPHRAIM 1 MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,3,0,25,28
Sanpete,EPHRAIM 1 MUNICIPAL,Attorney General,,Write-ins,,0,2,0,0,2
Sanpete,EPHRAIM 1 MUNICIPAL,State Auditor,,MARK SAGE,DEM,0,19,12,79,110
Sanpete,EPHRAIM 1 MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,2,71,25,469,567
Sanpete,EPHRAIM 1 MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,0,3,2,33,38
Sanpete,EPHRAIM 1 MUNICIPAL,State Auditor,,Write-ins,,0,2,0,0,2
Sanpete,EPHRAIM 1 MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,0,14,12,65,91
Sanpete,EPHRAIM 1 MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,0,7,0,33,40
Sanpete,EPHRAIM 1 MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,2,73,26,480,581
Sanpete,EPHRAIM 1 MUNICIPAL,State Treasurer,,Write-ins,,0,1,0,1,2
Sanpete,EPHRAIM 1 MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,2,82,36,507,627
Sanpete,EPHRAIM 1 MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,0,10,2,65,77
Sanpete,EPHRAIM 1 MUNICIPAL,State Senate,24,Write-ins,,0,2,0,1,3
Sanpete,EPHRAIM 1 MUNICIPAL,State House,58,SPENCER J. COX,REP,2,89,35,568,694
Sanpete,EPHRAIM 1 MUNICIPAL,State House,58,Write-ins,,0,0,1,4,5
Sanpete,EPHRAIM 1 MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,2,90,36,575,703
Sanpete,EPHRAIM 1 MUNICIPAL,COUNTY COMM A,,Write-ins,,0,1,1,2,4
Sanpete,EPHRAIM 1 MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,2,69,24,444,539
Sanpete,EPHRAIM 1 MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,0,17,6,71,94
Sanpete,EPHRAIM 1 MUNICIPAL,AMENDMENT A,,FOR,,2,61,14,262,339
Sanpete,EPHRAIM 1 MUNICIPAL,AMENDMENT A,,AGAINST,,0,34,17,285,336
Sanpete,EPHRAIM 1 MUNICIPAL,AMENDMENT B,,FOR,,0,68,28,371,467
Sanpete,EPHRAIM 1 MUNICIPAL,AMENDMENT B,,AGAINST,,2,30,8,187,227
Sanpete,EPHRAIM 1 UNINCORPORATED,STRAIGHT PARTY,,REPUBLICAN,REP,0,5,0,21,26
Sanpete,EPHRAIM 1 UNINCORPORATED,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,0,0,2,2
Sanpete,EPHRAIM 1 UNINCORPORATED,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,1,0,0,1
Sanpete,EPHRAIM 1 UNINCORPORATED,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,Registered Voters,,,,,,104
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,MITT ROMNEY,REP,0,18,2,58,78
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,BARACK OBAMA,DEM,0,0,0,8,8
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,GARY JOHNSON,LIB,0,0,0,1,1
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,President,,Write-ins,,0,0,0,1,1
Sanpete,EPHRAIM 1 UNINCORPORATED,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,0,0,2,2
Sanpete,EPHRAIM 1 UNINCORPORATED,U.S. Senate,,SCOTT HOWELL,DEM,0,0,0,11,11
Sanpete,EPHRAIM 1 UNINCORPORATED,U.S. Senate,,ORRIN G. HATCH,REP,0,18,2,53,73
Sanpete,EPHRAIM 1 UNINCORPORATED,U.S. Senate,,DANIEL GEERY,JUS,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,U.S. Senate,,BILL BARRON,UNA,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,US CONGRESS D2,,CHRIS STEWART,REP,0,17,2,60,79
Sanpete,EPHRAIM 1 UNINCORPORATED,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,1,0,4,5
Sanpete,EPHRAIM 1 UNINCORPORATED,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,0,3,3
Sanpete,EPHRAIM 1 UNINCORPORATED,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,Governor ,,PETER S. COOKE,DEM,0,0,0,12,12
Sanpete,EPHRAIM 1 UNINCORPORATED,Governor ,,KEN LARSEN,LIB,0,0,0,1,1
Sanpete,EPHRAIM 1 UNINCORPORATED,Governor ,,KIRK D PEARSON,CON,0,0,0,1,1
Sanpete,EPHRAIM 1 UNINCORPORATED,Governor ,,GARY R. HERBERT,REP,0,18,2,53,73
Sanpete,EPHRAIM 1 UNINCORPORATED,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,Attorney General,,DEE W. SMITH,DEM,0,2,0,9,11
Sanpete,EPHRAIM 1 UNINCORPORATED,Attorney General,,JOHN SWALLOW,REP,0,16,2,55,73
Sanpete,EPHRAIM 1 UNINCORPORATED,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,0,0,2,2
Sanpete,EPHRAIM 1 UNINCORPORATED,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,State Auditor,,MARK SAGE,DEM,0,2,0,12,14
Sanpete,EPHRAIM 1 UNINCORPORATED,State Auditor,,JOHN DOUGALL,REP,0,15,2,50,67
Sanpete,EPHRAIM 1 UNINCORPORATED,State Auditor,,RICHARD PROCTOR,CON,0,0,0,2,2
Sanpete,EPHRAIM 1 UNINCORPORATED,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,State Treasurer,,CHRISTOPHER STOUT,DEM,0,0,0,12,12
Sanpete,EPHRAIM 1 UNINCORPORATED,State Treasurer,,VINCENT C. MARCUSS,LIB,0,1,0,2,3
Sanpete,EPHRAIM 1 UNINCORPORATED,State Treasurer,,RICHARD K. ELLIS,REP,0,17,2,50,69
Sanpete,EPHRAIM 1 UNINCORPORATED,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,State Senate,24,RALPH OKERLUND,REP,0,17,2,61,80
Sanpete,EPHRAIM 1 UNINCORPORATED,State Senate,24,TRESTIN MEACHAM,CON,0,1,0,5,6
Sanpete,EPHRAIM 1 UNINCORPORATED,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,State House,58,SPENCER J. COX,REP,0,17,1,66,84
Sanpete,EPHRAIM 1 UNINCORPORATED,State House,58,Write-ins,,0,0,0,0,0
Sanpete,EPHRAIM 1 UNINCORPORATED,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,0,17,1,65,83
Sanpete,EPHRAIM 1 UNINCORPORATED,COUNTY COMM A,,Write-ins,,0,0,0,1,1
Sanpete,EPHRAIM 1 UNINCORPORATED,DISTRICT COURT -BAGLEY,,YES,,0,12,0,49,61
Sanpete,EPHRAIM 1 UNINCORPORATED,DISTRICT COURT -BAGLEY,,NO,,0,3,0,14,17
Sanpete,EPHRAIM 1 UNINCORPORATED,AMENDMENT A,,FOR,,0,8,1,33,42
Sanpete,EPHRAIM 1 UNINCORPORATED,AMENDMENT A,,AGAINST,,0,8,1,31,40
Sanpete,EPHRAIM 1 UNINCORPORATED,AMENDMENT B,,FOR,,0,7,1,45,53
Sanpete,EPHRAIM 1 UNINCORPORATED,AMENDMENT B,,AGAINST,,0,9,1,20,30
Sanpete,EPHRAIM 2 MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,4,61,0,221,286
Sanpete,EPHRAIM 2 MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,12,0,26,38
Sanpete,EPHRAIM 2 MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,5,5
Sanpete,EPHRAIM 2 MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,EPHRAIM 2 MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,EPHRAIM 2 MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,EPHRAIM 2 MUNICIPAL,President,,Registered Voters,,,,,,1223
Sanpete,EPHRAIM 2 MUNICIPAL,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,EPHRAIM 2 MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,EPHRAIM 2 MUNICIPAL,President,,MITT ROMNEY,REP,11,153,42,715,921
Sanpete,EPHRAIM 2 MUNICIPAL,President,,BARACK OBAMA,DEM,2,15,7,78,102
Sanpete,EPHRAIM 2 MUNICIPAL,President,,GARY JOHNSON,LIB,0,0,0,10,10
Sanpete,EPHRAIM 2 MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,5,5
Sanpete,EPHRAIM 2 MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,1,2,3
Sanpete,EPHRAIM 2 MUNICIPAL,President,,Write-ins,,0,1,0,6,7
Sanpete,EPHRAIM 2 MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,5,0,23,28
Sanpete,EPHRAIM 2 MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,3,23,6,137,169
Sanpete,EPHRAIM 2 MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,10,138,40,632,820
Sanpete,EPHRAIM 2 MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,1,0,2,3
Sanpete,EPHRAIM 2 MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,1,2,5,8
Sanpete,EPHRAIM 2 MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,2,2
Sanpete,EPHRAIM 2 MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,9,136,38,639,822
Sanpete,EPHRAIM 2 MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,2,21,11,117,151
Sanpete,EPHRAIM 2 MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,2,0,16,18
Sanpete,EPHRAIM 2 MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,5,1,18,24
Sanpete,EPHRAIM 2 MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,1,0,2,3
Sanpete,EPHRAIM 2 MUNICIPAL,US CONGRESS D2,,Write-ins,,0,1,0,0,1
Sanpete,EPHRAIM 2 MUNICIPAL,Governor ,,PETER S. COOKE,DEM,2,27,9,104,142
Sanpete,EPHRAIM 2 MUNICIPAL,Governor ,,KEN LARSEN,LIB,0,1,0,10,11
Sanpete,EPHRAIM 2 MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,2,1,19,22
Sanpete,EPHRAIM 2 MUNICIPAL,Governor ,,GARY R. HERBERT,REP,8,137,40,668,853
Sanpete,EPHRAIM 2 MUNICIPAL,Governor ,,Write-ins,,0,1,0,0,1
Sanpete,EPHRAIM 2 MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,3,26,10,121,160
Sanpete,EPHRAIM 2 MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,8,130,38,620,796
Sanpete,EPHRAIM 2 MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,8,2,39,49
Sanpete,EPHRAIM 2 MUNICIPAL,Attorney General,,Write-ins,,0,1,0,0,1
Sanpete,EPHRAIM 2 MUNICIPAL,State Auditor,,MARK SAGE,DEM,2,31,10,121,164
Sanpete,EPHRAIM 2 MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,8,123,35,600,766
Sanpete,EPHRAIM 2 MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,0,10,4,51,65
Sanpete,EPHRAIM 2 MUNICIPAL,State Auditor,,Write-ins,,0,0,1,1,2
Sanpete,EPHRAIM 2 MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,2,21,11,132,166
Sanpete,EPHRAIM 2 MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,0,7,1,30,38
Sanpete,EPHRAIM 2 MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,8,133,37,605,783
Sanpete,EPHRAIM 2 MUNICIPAL,State Treasurer,,Write-ins,,0,1,1,0,2
Sanpete,EPHRAIM 2 MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,10,150,40,682,882
Sanpete,EPHRAIM 2 MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,0,10,7,86,103
Sanpete,EPHRAIM 2 MUNICIPAL,State Senate,24,Write-ins,,0,0,0,1,1
Sanpete,EPHRAIM 2 MUNICIPAL,State House,58,SPENCER J. COX,REP,11,155,46,751,963
Sanpete,EPHRAIM 2 MUNICIPAL,State House,58,Write-ins,,1,2,0,4,7
Sanpete,EPHRAIM 2 MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,11,156,45,751,963
Sanpete,EPHRAIM 2 MUNICIPAL,COUNTY COMM A,,Write-ins,,0,2,0,4,6
Sanpete,EPHRAIM 2 MUNICIPAL,SCHOOL BOARD SSSD4,,BRANDON P. OLSON,,4,70,16,347,437
Sanpete,EPHRAIM 2 MUNICIPAL,SCHOOL BOARD SSSD4,,DAVID WARREN,,6,85,21,400,512
Sanpete,EPHRAIM 2 MUNICIPAL,SCHOOL BOARD SSSD4,,Write-ins,,0,1,0,1,2
Sanpete,EPHRAIM 2 MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,11,121,37,598,767
Sanpete,EPHRAIM 2 MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,0,26,6,104,136
Sanpete,EPHRAIM 2 MUNICIPAL,AMENDMENT A,,FOR,,8,78,23,358,467
Sanpete,EPHRAIM 2 MUNICIPAL,AMENDMENT A,,AGAINST,,4,72,18,367,461
Sanpete,EPHRAIM 2 MUNICIPAL,AMENDMENT B,,FOR,,9,108,26,511,654
Sanpete,EPHRAIM 2 MUNICIPAL,AMENDMENT B,,AGAINST,,3,51,17,233,304
Sanpete,MANTI 1 MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,7,96,1,97,201
Sanpete,MANTI 1 MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,7,0,13,20
Sanpete,MANTI 1 MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,1,0,1,2
Sanpete,MANTI 1 MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,President,,Registered Voters,,,,,,811
Sanpete,MANTI 1 MUNICIPAL,President,,JILL STEIN,GRE,0,0,0,1,1
Sanpete,MANTI 1 MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,1,0,0,1
Sanpete,MANTI 1 MUNICIPAL,President,,MITT ROMNEY,REP,13,237,77,307,634
Sanpete,MANTI 1 MUNICIPAL,President,,BARACK OBAMA,DEM,0,16,2,25,43
Sanpete,MANTI 1 MUNICIPAL,President,,GARY JOHNSON,LIB,0,5,0,5,10
Sanpete,MANTI 1 MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,President,,Write-ins,,1,4,0,6,11
Sanpete,MANTI 1 MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,1,11,1,17,30
Sanpete,MANTI 1 MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,0,33,11,50,94
Sanpete,MANTI 1 MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,12,211,65,267,555
Sanpete,MANTI 1 MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,4,1,0,5
Sanpete,MANTI 1 MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,1,0,2,3
Sanpete,MANTI 1 MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,1,1
Sanpete,MANTI 1 MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,12,218,61,279,570
Sanpete,MANTI 1 MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,25,9,41,75
Sanpete,MANTI 1 MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,1,3,1,1,6
Sanpete,MANTI 1 MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,10,0,9,19
Sanpete,MANTI 1 MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,Governor ,,PETER S. COOKE,DEM,1,22,9,44,76
Sanpete,MANTI 1 MUNICIPAL,Governor ,,KEN LARSEN,LIB,0,6,0,8,14
Sanpete,MANTI 1 MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,6,1,11,18
Sanpete,MANTI 1 MUNICIPAL,Governor ,,GARY R. HERBERT,REP,11,227,69,275,582
Sanpete,MANTI 1 MUNICIPAL,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,1,38,8,31,78
Sanpete,MANTI 1 MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,0,204,64,279,547
Sanpete,MANTI 1 MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,11,14,1,16,42
Sanpete,MANTI 1 MUNICIPAL,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,State Auditor,,MARK SAGE,DEM,0,36,10,43,89
Sanpete,MANTI 1 MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,12,197,60,261,530
Sanpete,MANTI 1 MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,0,21,0,21,42
Sanpete,MANTI 1 MUNICIPAL,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,0,29,4,43,76
Sanpete,MANTI 1 MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,1,12,0,19,32
Sanpete,MANTI 1 MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,11,211,67,258,547
Sanpete,MANTI 1 MUNICIPAL,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,12,227,74,274,587
Sanpete,MANTI 1 MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,0,24,1,42,67
Sanpete,MANTI 1 MUNICIPAL,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,MANTI 1 MUNICIPAL,State House,58,SPENCER J. COX,REP,12,250,75,310,647
Sanpete,MANTI 1 MUNICIPAL,State House,58,Write-ins,,0,1,0,5,6
Sanpete,MANTI 1 MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,12,249,73,311,645
Sanpete,MANTI 1 MUNICIPAL,COUNTY COMM A,,Write-ins,,0,0,0,6,6
Sanpete,MANTI 1 MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,8,199,49,243,499
Sanpete,MANTI 1 MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,2,40,15,60,117
Sanpete,MANTI 1 MUNICIPAL,AMENDMENT A,,FOR,,9,118,35,138,300
Sanpete,MANTI 1 MUNICIPAL,AMENDMENT A,,AGAINST,,2,127,35,182,346
Sanpete,MANTI 1 MUNICIPAL,AMENDMENT B,,FOR,,9,150,50,200,409
Sanpete,MANTI 1 MUNICIPAL,AMENDMENT B,,AGAINST,,3,102,25,122,252
